5.85793650793651	0.341417152147405	0.170708576073703	0.113805717382469	0.0853542880368514	0.0682834304294811	0.0569028586912343	0.0487738788782008	0.0426771440184257	0.0379352391274895	0.0341417152147405
3.73576363226134	0.423570873838688	0.182929088914175	0.109236853677381	0.0749336660423666	0.0555942818728055	0.0433957047745798	0.0351069395044181	0.0291672547132712	0.024737179481695	0.0213281571806193
2.99145433262145	0.462684037913906	0.185047436744658	0.10473341879063	0.068972617753934	0.049529917971497	0.0376349098021676	0.0297616788372969	0.0242474940038679	0.0202171781766206	0.0171713100054219
2.55972789537045	0.489080783025211	0.185110822152515	0.100988779842674	0.0647458966531926	0.0455432669524439	0.0340387369300298	0.0265555974054645	0.0213915641393635	0.017664924824049	0.014879628075057
2.26608971394564	0.509005770646605	0.184426221938534	0.0978325574145011	0.0614920686269603	0.0426178996761988	0.0314867217499472	0.024338334379759	0.0194573011530741	0.0159662368090086	0.0133768876054122
2.04889390445206	0.524969523613172	0.183422569391505	0.0951209639715129	0.0588648338981052	0.0403362109333865	0.0295440363048375	0.0226816270289996	0.0180334861631706	0.0147311639324711	0.0122955847628399
1.87955665581905	0.538251125249196	0.18227910374298	0.0927528125628903	0.0566747853308612	0.0384844400890721	0.0279967822662303	0.0213809032735166	0.0169282659627395	0.013781335001028	0.0114704465214859
1.74264211943061	0.54959490520005	0.181080936674268	0.0906565933026409	0.0548065429344636	0.0369385581343327	0.0267245618502958	0.0203235833687622	0.0160379477332728	0.0130217788141411	0.0108145919877723
1.62894201208101	0.559473332041124	0.179871581569994	0.0887804501461961	0.0531845372111217	0.03562036936206	0.0256532959823764	0.0194416447120535	0.0153007774171741	0.0123966061016874	0.0102774054562122
1.53256039026727	0.568205429088837	0.17867417873629	0.0870857565049699	0.0517565934592565	0.0344775395893562	0.0247343976772154	0.0186911397272692	0.0146773308162092	0.0118704843868379	0.00982715001375933
1.4495162514363	0.5760168472138	0.177501159711821	0.0855430364781483	0.0504852065757178	0.0334734191923136	0.0239344205351425	0.0180421999673473	0.0141410825417336	0.0114198358960265	0.0094427918879499
1.37700783405266	0.583073087748599	0.176359040201954	0.0841293185869193	0.0493425402987158	0.0325814096763408	0.0232294483364184	0.0174737020120928	0.01367343524471	0.0110282456247391	0.00910977226951116
1.31299653202562	0.589499128265242	0.175250953767456	0.0828263711091687	0.0483073892208754	0.0317816406851736	0.0226018454272729	0.0169702192137922	0.0132609091901702	0.0106838878709512	0.00881765524989871
1.255957850042	0.595391637053557	0.17417805831477	0.0816194931743872	0.0473632452756233	0.031058908240028	0.0220382724820042	0.0165201822938879	0.0128934621605952	0.0103779995574562	0.00855874144769034
